GEOID,NAME,variable,estimate,moe,geometry
25025082000,"Census Tract 820, Suffolk County, Massachusetts",B05001_006,218,158,"list(list(c(-71.088331, -71.086903, -71.086508, -71.085174, -71.08285, -71.08181, -71.080998, -71.079852, -71.079495, -71.078823, -71.079168, -71.080088, -71.080312, -71.082012, -71.082668, -71.083251, -71.083919, -71.085862, -71.088319, -71.089399, -71.088331, 42.31461, 42.316392, 42.317053, 42.316768, 42.316362, 42.316038, 42.315755, 42.315119, 42.314938, 42.314608, 42.314048, 42.312691, 42.312418, 42.310256, 42.309535, 42.310604, 42.310576, 42.311689, 42.312895, 42.313257, 42.31461)))"
25025030302,"Census Tract 303.02, Suffolk County, Massachusetts",B05001_006,376,165,"list(list(c(-71.062911, -71.062195, -71.058958, -71.058389, -71.058433, -71.058296, -71.05721, -71.056381, -71.054925, -71.052967, -71.052809, -71.051817, -71.051657, -71.051582, -71.052158, -71.053192, -71.053518, -71.053765, -71.054265, -71.054848, -71.055539, -71.057191, -71.05771, -71.058737, -71.05829, -71.062642, -71.062875, -71.062865, -71.062911, 42.361229, 42.362258, 42.363385, 42.363691, 42.364641, 42.364472, 42.363402, 42.362884, 42.362046, 42.361029, 42.360915, 42.359615, 42.35904, 42.358762, 
42.358666, 42.358496, 42.358356, 42.358183, 42.357737, 42.35735, 42.356971, 42.356822, 42.356777, 42.356988, 42.35741, 42.357977, 42.359483, 42.359989, 42.361229)))"
25025000806,"Census Tract 8.06, Suffolk County, Massachusetts",B05001_006,916,228,"list(list(c(-71.135452, -71.13134, -71.129953, -71.127749, -71.125308, -71.121961, -71.118584, -71.118082, -71.118027, -71.117648, -71.118419, -71.118126, -71.120022, -71.120729, -71.124102, -71.125088, -71.131396, -71.129718, -71.128027, -71.12318, -71.124675, -71.123039, -71.12332, -71.129755, -71.130218, -71.133088, -71.135331, -71.135452, 42.364849, 42.367419, 42.372684, 42.372519, 42.368858, 42.36781, 42.367159, 42.365708, 42.363439, 42.360915, 42.356539, 42.355092, 42.354717, 42.354615, 42.355096, 
42.355236, 42.356105, 42.356654, 42.357261, 42.358998, 42.362466, 42.363751, 42.363743, 42.363198, 42.362694, 42.363383, 42.363175, 42.364849)))"
25025061201,"Census Tract 612.01, Suffolk County, Massachusetts",B05001_006,100,96,"list(list(c(-71.062798, -71.061009, -71.060042, -71.059702, -71.057225, -71.057112, -71.056733, -71.056204, -71.055308, -71.053151, -71.052766, -71.052659, -71.052624, -71.056928, -71.056915, -71.057845, -71.057749, -71.058241, -71.059288, -71.061061, -71.063553, -71.062798, 42.331973, 42.334782, 42.336564, 42.336859, 42.338802, 42.338333, 42.337375, 42.33651, 42.335047, 42.33152, 42.330487, 42.329356, 42.328597, 42.328552, 42.328035, 42.328139, 42.328376, 42.329734, 42.329973, 42.330308, 42.330791, 
42.331973)))"
25025130101,"Census Tract 1301.01, Suffolk County, Massachusetts",B05001_006,483,202,"list(list(c(-71.178636, -71.170439, -71.169808, -71.164702, -71.153691, -71.152211, -71.1503, -71.149376, -71.151439, -71.153486, -71.154309, -71.155656, -71.15726, -71.158683, -71.160629, -71.160158, -71.16129, -71.163971, -71.165318, -71.166999, -71.167734, -71.16605, -71.162478, -71.161901, -71.163369, -71.167456, -71.171218, -71.171099, -71.172416, -71.171569, -71.174169, -71.177991, -71.178636, 42.294595, 42.300021, 42.300443, 42.30383, 42.295746, 42.29466, 42.29553, 42.293096, 42.292869, 42.293265, 
42.292974, 42.292108, 42.29155, 42.291845, 42.291585, 42.290896, 42.290217, 42.288311, 42.287479, 42.286322, 42.28586, 42.283241, 42.280237, 42.279768, 42.279176, 42.279302, 42.279784, 42.28174, 42.285832, 42.287972, 42.291455, 42.294244, 42.294595)))"
25025000604,"Census Tract 6.04, Suffolk County, Massachusetts",B05001_006,688,362,"list(list(c(-71.145612, -71.144155, -71.142997, -71.142151, -71.140266, -71.137341, -71.135801, -71.13456, -71.135547, -71.135709, -71.136379, -71.13758, -71.139731, -71.140366, -71.141654, -71.147079, -71.145612, 42.350786, 42.351383, 42.351634, 42.351875, 42.352543, 42.35359, 42.353497, 42.353352, 42.351828, 42.351581, 42.350393, 42.348649, 42.348977, 42.348686, 42.349273, 42.350165, 42.350786)))"
25025000807,"Census Tract 8.07, Suffolk County, Massachusetts",B05001_006,389,173,"list(list(c(-71.12126, -71.120832, -71.120729, -71.120022, -71.118126, -71.114119, -71.111472, -71.110732, -71.110936, -71.113784, -71.115808, -71.118277, -71.120286, -71.121311, -71.12126, 42.351872, 42.353824, 42.354615, 42.354717, 42.355092, 42.35239, 42.351878, 42.351819, 42.350446, 42.35078, 42.351017, 42.351326, 42.351557, 42.351675, 42.351872)))"
25025170301,"Census Tract 1703.01, Suffolk County, Massachusetts",B05001_006,1189,514,"list(list(c(-71.028227, -71.024088, -71.020148, -71.018608, -71.017045, -71.015124, -71.013617, -71.010812, -71.013867, -71.012487, -71.010549, -71.005873, -71.00791, -71.008379, -71.009343, -71.011194, -71.012326, -71.014669, -71.018658, -71.018975, -71.020134, -71.029319, -71.028227, 42.424202, 42.431582, 42.430505, 42.428809, 42.42882, 42.428056, 42.42682, 42.42451, 42.422384, 42.422011, 42.42142, 42.419516, 42.416755, 42.416113, 42.41722, 42.418385, 42.417305, 42.417963, 42.419093, 42.418606, 
42.419109, 42.421877, 42.424202)))"
25025081301,"Census Tract 813.01, Suffolk County, Massachusetts",B05001_006,351,158,"list(list(c(-71.102944, -71.100023, -71.099319, -71.098917, -71.098398, -71.09862, -71.098535, -71.098412, -71.098308, -71.095145, -71.096248, -71.099191, -71.099416, -71.099481, -71.098451, -71.10125, -71.102944, 42.319298, 42.322772, 42.323994, 42.325025, 42.324934, 42.324196, 42.322604, 42.319572, 42.315789, 42.313282, 42.312492, 42.314356, 42.31455, 42.314606, 42.315644, 42.31825, 42.319298)))"
25025070102,"Census Tract 701.02, Suffolk County, Massachusetts",B05001_006,521,226,"list(list(c(-71.064235, -71.063308, -71.062257, -71.063169, -71.062642, -71.05829, -71.058737, -71.059162, -71.06048, -71.061212, -71.061697, -71.062516, -71.062575, -71.064562, -71.064235, 42.353394, 42.355209, 42.356268, 42.357748, 42.357977, 42.35741, 42.356988, 42.356626, 42.355499, 42.354823, 42.354364, 42.35328, 42.352399, 42.352383, 42.353394)))"
25025000805,"Census Tract 8.05, Suffolk County, Massachusetts",B05001_006,887,257,"list(list(c(-71.137341, -71.131396, -71.125088, -71.124102, -71.120729, -71.120832, -71.12126, -71.124236, -71.125024, -71.125201, -71.128344, -71.129509, -71.130167, -71.132106, -71.134002, -71.13456, -71.135801, -71.137341, 42.35359, 42.356105, 42.355236, 42.355096, 42.354615, 42.353824, 42.351872, 42.352242, 42.352236, 42.352245, 42.352604, 42.352747, 42.352828, 42.353061, 42.353283, 42.353352, 42.353497, 42.35359)))"
25025110106,"Census Tract 1101.06, Suffolk County, Massachusetts",B05001_006,312,266,"list(list(c(-71.119259, -71.119171, -71.11882, -71.118415, -71.117013, -71.116735, -71.115956, -71.115368, -71.114, -71.1134, -71.1139, -71.114432, -71.114402, -71.116587, -71.11726, -71.118172, -71.118143, -71.119282, -71.119259, 42.290486, 42.291205, 42.292527, 42.293409, 42.295828, 42.296236, 42.295838, 42.294572, 42.29374, 42.293118, 42.292482, 42.291572, 42.290649, 42.289111, 42.289864, 42.289883, 42.290157, 42.290235, 42.290486)))"
25025091200,"Census Tract 912, Suffolk County, Massachusetts",B05001_006,377,163,"list(list(c(-71.067429, -71.0652, -71.064643, -71.063572, -71.06211, -71.061481, -71.060846, -71.059596, -71.058834, -71.058965, -71.059544, -71.059623, -71.059855, -71.060018, -71.05996, -71.058881, -71.060403, -71.062372, -71.063259, -71.064213, -71.064602, -71.065858, -71.067429, 42.314603, 42.317071, 42.31737, 42.318618, 42.320189, 42.3205, 42.319911, 42.318869, 42.3186, 42.318121, 42.316202, 42.315986, 42.315225, 42.314738, 42.314264, 42.312771, 42.312552, 42.313332, 42.313688, 42.314105, 42.314769, 
42.314833, 42.314603)))"
25025092200,"Census Tract 922, Suffolk County, Massachusetts",B05001_006,392,198,"list(list(c(-71.072117, -71.071149, -71.070249, -71.066976, -71.066413, -71.065538, -71.06432, -71.063426, -71.060163, -71.060653, -71.061371, -71.061669, -71.061818, -71.061968, -71.062259, -71.06459, -71.065544, -71.067578, -71.070779, -71.071602, -71.071659, -71.071769, -71.071866, -71.071913, -71.072117, 42.295513, 42.295728, 42.295996, 42.296875, 42.297022, 42.298313, 42.299205, 42.299588, 42.300302, 42.298647, 42.296066, 42.29507, 42.294582, 42.294075, 42.29301, 42.292347, 42.292043, 42.291426, 
42.290148, 42.290218, 42.290996, 42.292298, 42.293289, 42.293933, 42.295513)))"
25025061204,"Census Tract 612.04, Suffolk County, Massachusetts",B05001_006,253,214,"list(list(c(-71.05647, -71.056172, -71.054788, -71.052188, -71.047636, -71.046084, -71.051345, -71.049388, -71.050159, -71.051924, -71.052871, -71.057226, -71.05647, 42.346111, 42.346264, 42.346871, 42.351121, 42.348963, 42.348255, 42.343798, 42.34236, 42.341693, 42.34253, 42.342476, 42.34354, 42.346111)))"
25025070802,"Census Tract 708.02, Suffolk County, Massachusetts",B05001_006,293,252,"list(list(c(-71.082648, -71.08205, -71.080365, -71.080082, -71.078561, -71.079207, -71.079014, -71.077372, -71.078827, -71.079637, -71.080349, -71.08174, -71.083151, -71.082648, 42.342066, 42.342676, 42.344025, 42.344219, 42.343211, 42.342697, 42.342551, 42.340931, 42.340115, 42.33975, 42.339363, 42.340671, 42.341622, 42.342066)))"
25025070801,"Census Tract 708.01, Suffolk County, Massachusetts",B05001_006,16,26,"list(list(c(-71.084681, -71.083151, -71.08174, -71.080349, -71.081969, -71.084459, -71.084681, 42.340293, 42.341622, 42.340671, 42.339363, 42.338416, 42.340067, 42.340293)))"
25025061202,"Census Tract 612.02, Suffolk County, Massachusetts",B05001_006,0,13,"list(list(c(-71.06529, -71.062215, -71.061716, -71.061293, -71.060609, -71.059487, -71.059952, -71.059702, -71.060042, -71.061009, -71.062798, -71.064613, -71.065414, -71.06529, 42.337074, 42.342915, 42.343964, 42.343871, 42.343718, 42.34358, 42.34232, 42.336859, 42.336564, 42.334782, 42.331973, 42.334009, 42.335441, 42.337074)))"
25025040300,"Census Tract 403, Suffolk County, Massachusetts",B05001_006,256,184,"list(list(c(-71.067928, -71.066349, -71.06494, -71.065339, -71.064195, -71.062356, -71.061815, -71.061596, -71.06139, -71.058956, -71.05989, -71.060492, -71.061235, -71.061873, -71.062442, -71.063092, -71.06446, -71.0635, -71.064259, -71.06497, -71.065503, -71.067827, -71.069106, -71.067928, 42.380498, 42.379725, 42.379316, 42.380298, 42.381867, 42.381102, 42.380874, 42.380789, 42.380696, 42.379668, 42.378061, 42.376923, 42.377154, 42.375951, 42.376075, 42.374689, 42.375546, 42.376525, 42.376844, 
42.377305, 42.377791, 42.378206, 42.37941, 42.380498)))"
25025090100,"Census Tract 901, Suffolk County, Massachusetts",B05001_006,990,345,"list(list(c(-71.085246, -71.084923, -71.084299, -71.083898, -71.083254, -71.081634, -71.080563, -71.079561, -71.07894, -71.078534, -71.078425, -71.079217, -71.078852, -71.079538, -71.08046, -71.08141, -71.082914, -71.083907, -71.084704, -71.085903, -71.085246, 42.303446, 42.304428, 42.307015, 42.30759, 42.308469, 42.306343, 42.30544, 42.304622, 42.303937, 42.303388, 42.303227, 42.301191, 42.296708, 42.296563, 42.296388, 42.299002, 42.298663, 42.299709, 42.300423, 42.301381, 42.303446)))"
25025091001,"Census Tract 910.01, Suffolk County, Massachusetts",B05001_006,216,126,"list(list(c(-71.060746, -71.059379, -71.058881, -71.057207, -71.055387, -71.054983, -71.05315, -71.052165, -71.051981, -71.052166, -71.052124, -71.052456, -71.052093, -71.051368, -71.050925, -71.047615, -71.0467, -71.041589, -71.0401595786891, -71.044832, -71.0474393475483, -71.047753, -71.047622, -71.048182, -71.049268, -71.04946, -71.055432, -71.055973, -71.057388, -71.058397, -71.058419, -71.059234, -71.061387, -71.060746, 42.310205, 42.311039, 42.312771, 42.31296, 42.312569, 42.312331, 42.311336, 
42.313844, 42.314975, 42.318815, 42.319836, 42.321466, 42.321469, 42.32141, 42.320876, 42.314504, 42.313016, 42.311256, 42.3097749609512, 42.309193, 42.3037469777322, 42.303834, 42.304458, 42.303267, 42.301197, 42.300822, 42.304323, 42.304517, 42.30548, 42.307678, 42.307579, 42.307605, 42.308742, 42.310205)))"
25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",B05001_006,995,259,"list(list(c(-71.154734, -71.153462, -71.153274, -71.153072, -71.153067, -71.151235, -71.149755, -71.149047, -71.147741, -71.146238, -71.14556, -71.144543, -71.143109, -71.143587, -71.144074, -71.145923, -71.147007, -71.148633, -71.149972, -71.151382, -71.153778, -71.154734, 42.341206, 42.343183, 42.34465, 42.345106, 42.346154, 42.345813, 42.348185, 42.347457, 42.346747, 42.346106, 42.345413, 42.344623, 42.343878, 42.343224, 42.342744, 42.341897, 42.341782, 42.341814, 42.341466, 42.340423, 42.340855, 
42.341206)))"
25025170400,"Census Tract 1704, Suffolk County, Massachusetts",B05001_006,521,202,"list(list(c(-71.013867, -71.010812, -71.008935, -71.005678, -71.003725, -70.99924, -70.997234, -70.992023, -70.99012, -70.983708, -70.986581, -70.987938, -70.990699, -70.993495, -70.995651, -71.000172, -71.000706, -71.001836, -71.00206, -71.003685, -71.003215, -71.00439, -71.004744, -71.008379, -71.00791, -71.005873, -71.010549, -71.012487, -71.013867, 42.422384, 42.42451, 42.425912, 42.423152, 42.422308, 42.428347, 42.431051, 42.434135, 42.434877, 42.431663, 42.427785, 42.426036, 42.422302, 42.418615, 
42.415816, 42.409624, 42.409406, 42.409774, 42.41074, 42.414773, 42.416552, 42.416599, 42.415956, 42.416113, 42.416755, 42.419516, 42.42142, 42.422011, 42.422384)))"
25025180301,"Census Tract 1803.01, Suffolk County, Massachusetts",B05001_006,75,67,"list(list(c(-70.9978531307301, -70.996192, -70.993811, -70.992163, -70.989802, -70.988913, -70.987524, -70.985875, -70.98572, -70.984533, -70.981063, -70.980894, -70.9810034470648, -70.988128, -70.9893182344247, -70.9945899868606, -70.997227, -70.9978531307301, 42.3726342679425, 42.376202, 42.377122, 42.377043, 42.376764, 42.375341, 42.375917, 42.37363, 42.372789, 42.372654, 42.371621, 42.370298, 42.3701026844985, 42.368512, 42.3690586523421, 42.3714798693362, 42.372691, 42.3726342679425)))"
25025020301,"Census Tract 203.01, Suffolk County, Massachusetts",B05001_006,690,394,"list(list(c(-71.072355, -71.068497, -71.070218, -71.071537, -71.070644, -71.070575, -71.067388, -71.067606, -71.068696, -71.065368, -71.065134, -71.063716, -71.063721, -71.065161, -71.066377, -71.066911, -71.068752, -71.070035, -71.072355, 42.361207, 42.366506, 42.366148, 42.36711, 42.367949, 42.368015, 42.366506, 42.366426, 42.365486, 42.364831, 42.362404, 42.362198, 42.361241, 42.361201, 42.361163, 42.361141, 42.36108, 42.361009, 42.361207)))"
25025980300,"Census Tract 9803, Suffolk County, Massachusetts",B05001_006,6,11,"list(list(c(-71.105702, -71.10485, -71.104335, -71.103761, -71.102713, -71.10269, -71.100716, -71.097926, -71.097848, -71.097638, -71.096248, -71.095145, -71.093603, -71.092982, -71.092172, -71.089079, -71.085011, -71.084923, -71.085246, -71.085903, -71.086791, -71.086992, -71.089635, -71.09135, -71.093173, -71.094542, -71.095759, -71.096181, -71.096402, -71.100969, -71.103762, -71.104661, -71.106655, -71.105702, 42.301665, 42.30232, 42.302763, 42.303289, 42.305269, 42.305966, 42.306566, 42.310036, 
42.311067, 42.311685, 42.312492, 42.313282, 42.31215, 42.310555, 42.309859, 42.30753, 42.305169, 42.304428, 42.303446, 42.301381, 42.298774, 42.298142, 42.297498, 42.296922, 42.294613, 42.293021, 42.291973, 42.292886, 42.293235, 42.297667, 42.300078, 42.300271, 42.30088, 42.301665)))"
25025061203,"Census Tract 612.03, Suffolk County, Massachusetts",B05001_006,117,66,"list(list(c(-71.05964, -71.058143, -71.05647, -71.057226, -71.052871, -71.051924, -71.050159, -71.052377, -71.053928, -71.05624, -71.057112, -71.057225, -71.059702, -71.059952, -71.059487, -71.060609, -71.05964, 42.34486, 42.345647, 42.346111, 42.34354, 42.342476, 42.34253, 42.341693, 42.339803, 42.340791, 42.338869, 42.338333, 42.338802, 42.336859, 42.34232, 42.34358, 42.343718, 42.34486)))"
25025020304,"Census Tract 203.04, Suffolk County, Massachusetts",B05001_006,201,127,"list(list(c(-71.063716, -71.063388, -71.062941, -71.060673, -71.058525, -71.058381, -71.058433, -71.058389, -71.058958, -71.062195, -71.062911, -71.063721, -71.063716, 42.362198, 42.364193, 42.364547, 42.365777, 42.366952, 42.365266, 42.364641, 42.363691, 42.363385, 42.362258, 42.361229, 42.361241, 42.362198)))"
25025070501,"Census Tract 705.01, Suffolk County, Massachusetts",B05001_006,94,68,"list(list(c(-71.071605, -71.071414, -71.069897, -71.071584, -71.070205, -71.069855, -71.068998, -71.067073, -71.06593, -71.068084, -71.069671, -71.070707, -71.071089, -71.072075, -71.071605, 42.341549, 42.341661, 42.342552, 42.343976, 42.344864, 42.345266, 42.344977, 42.344308, 42.343936, 42.342014, 42.341343, 42.34079, 42.340539, 42.341286, 42.341549)))"
25025160102,"Census Tract 1601.02, Suffolk County, Massachusetts",B05001_006,1283,477,"list(list(c(-71.03295, -71.032723, -71.032154, -71.030379, -71.030021, -71.028921, -71.026185, -71.025489, -71.025002, -71.02288, -71.023086, -71.026337, -71.029344, -71.032634, -71.033255, -71.03295, 42.393099, 42.393547, 42.393878, 42.394883, 42.394801, 42.394365, 42.392384, 42.391336, 42.390527, 42.390144, 42.389468, 42.390086, 42.390663, 42.391592, 42.392465, 42.393099)))"
25025120400,"Census Tract 1204, Suffolk County, Massachusetts",B05001_006,380,266,"list(list(c(-71.11657, -71.116321, -71.11209, -71.109938, -71.110693, -71.111669, -71.112764, -71.110392, -71.107236, -71.106673, -71.104475, -71.105377, -71.106293, -71.107345, -71.109327, -71.110299, -71.110801, -71.110411, -71.115245, -71.115339, -71.115506, -71.115555, -71.115472, -71.115133, -71.114397, -71.1141, -71.116293, -71.115673, -71.117003, -71.116736, -71.116468, -71.117107, -71.11657, 42.321021, 42.321012, 42.321602, 42.322025, 42.320753, 42.31954, 42.317917, 42.3167, 42.316377, 42.317268, 
42.317022, 42.314644, 42.312329, 42.310622, 42.307517, 42.306069, 42.306144, 42.307081, 42.306632, 42.306839, 42.307655, 42.308474, 42.309675, 42.310111, 42.311621, 42.313229, 42.314067, 42.315131, 42.315579, 42.317636, 42.318583, 42.319978, 42.321021)))"
25025160602,"Census Tract 1606.02, Suffolk County, Massachusetts",B05001_006,1433,460,"list(list(c(-71.040887, -71.039487, -71.039075, -71.037743, -71.037097, -71.035629, -71.035295, -71.03491, -71.033442, -71.033181, -71.032772, -71.031355, -71.030474, -71.029013, -71.026898, -71.02669, -71.026468, -71.02874, -71.029449, -71.034471, -71.036244, -71.036232, -71.039306, -71.039892, -71.040887, 42.401749, 42.403626, 42.404263, 42.406318, 42.407315, 42.409641, 42.410214, 42.410876, 42.41338, 42.414206, 42.413828, 42.412512, 42.411692, 42.410319, 42.407332, 42.406316, 42.406124, 42.404333, 
42.404105, 42.403441, 42.40274, 42.402455, 42.402855, 42.402243, 42.401749)))"
25025061101,"Census Tract 611.01, Suffolk County, Massachusetts",B05001_006,259,120,"list(list(c(-71.056928, -71.052624, -71.052565, -71.052392, -71.052093, -71.052456, -71.052904, -71.05685, -71.056868, -71.056915, -71.056928, 42.328552, 42.328597, 42.327112, 42.322976, 42.321469, 42.321466, 42.32287, 42.326289, 42.326867, 42.328035, 42.328552)))"
25025081800,"Census Tract 818, Suffolk County, Massachusetts",B05001_006,232,130,"list(list(c(-71.083308, -71.081605, -71.0796, -71.078808, -71.077516, -71.076664, -71.077146, -71.077627, -71.077746, -71.077749, -71.077814, -71.078215, -71.078483, -71.078823, -71.079495, -71.079852, -71.080998, -71.08181, -71.08285, -71.082367, -71.081917, -71.081789, -71.081385, -71.081621, -71.081923, -71.083308, 42.325959, 42.325549, 42.324161, 42.323798, 42.323261, 42.322889, 42.322196, 42.320907, 42.320431, 42.319284, 42.318296, 42.315871, 42.315232, 42.314608, 42.314938, 42.315119, 42.315755, 
42.316038, 42.316362, 42.317233, 42.318021, 42.31827, 42.319802, 42.320732, 42.321727, 42.325959)))"
25025100100,"Census Tract 1001, Suffolk County, Massachusetts",B05001_006,938,467,"list(list(c(-71.094542, -71.093173, -71.089779, -71.089212, -71.088149, -71.087997, -71.087839, -71.083074, -71.082485, -71.080876, -71.079534, -71.078147, -71.078199, -71.078537, -71.079187, -71.081252, -71.083295, -71.085775, -71.085991, -71.086545, -71.091106, -71.091147, -71.09127, -71.091569, -71.092932, -71.093196, -71.093415, -71.093887, -71.095759, -71.094542, 42.293021, 42.294613, 42.292868, 42.29397, 42.294415, 42.294939, 42.294911, 42.293473, 42.293287, 42.292823, 42.292439, 42.292022, 
42.290774, 42.289335, 42.288137, 42.287794, 42.28733, 42.286774, 42.28673, 42.286611, 42.285564, 42.28543, 42.285026, 42.284214, 42.285322, 42.285935, 42.28651, 42.287668, 42.291973, 42.293021)))"
25025980700,"Census Tract 9807, Suffolk County, Massachusetts",B05001_006,0,13,"list(list(c(-71.150086, -71.147289, -71.143664, -71.145705, -71.145231, -71.142485, -71.143956, -71.14381, -71.140928, -71.140653, -71.140612, -71.140039, -71.136592, -71.133781, -71.132703, -71.131121, -71.131766, -71.132547, -71.131617, -71.131552, -71.130049, -71.130441, -71.130041, -71.129785, -71.129199, -71.128654, -71.128076, -71.127334, -71.126922, -71.128195, -71.131509, -71.133615, -71.130756, -71.128928, -71.132354, -71.133965, -71.13623, -71.136434, -71.132333, -71.135978, -71.136285, 
-71.139141, -71.139394, -71.138103, -71.140196, -71.140592, -71.142834, -71.144116, -71.145529, -71.145233, -71.146991, -71.146219, -71.146434, -71.148391, -71.150086, 42.267577, 42.269994, 42.272847, 42.27505, 42.276332, 42.27757, 42.280502, 42.28037, 42.276916, 42.275179, 42.274259, 42.273574, 42.27151, 42.274396, 42.274037, 42.273047, 42.272631, 42.2699, 42.268649, 42.268549, 42.266746, 42.266574, 42.265945, 42.265681, 42.265398, 42.264882, 42.265032, 42.264503, 42.261867, 42.260509, 42.262221, 
42.261021, 42.258303, 42.258084, 42.25604, 42.254313, 42.251046, 42.249656, 42.24823, 42.246856, 42.246316, 42.248985, 42.252523, 42.255307, 42.258456, 42.258365, 42.255943, 42.25932, 42.259229, 42.260124, 42.260991, 42.264072, 42.264583, 42.265687, 42.267577)))"
25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts",B05001_006,609,446,"list(list(c(-70.988281, -70.986621, -70.986053, -70.983305, -70.982988, -70.9805087923239, -70.979791, -70.975796, -70.9728366500024, -70.968605, -70.967273, -70.9717729863072, -70.972513, -70.972706, -70.9725474871818, -70.974944, -70.975512, -70.976653, -70.977445, -70.9791, -70.981384, -70.982344, -70.98342, -70.984273, -70.986955, -70.988281, 42.387107, 42.387138, 42.388116, 42.389388, 42.390692, 42.3916835995493, 42.390561, 42.389465, 42.3897312633081, 42.390112, 42.388229, 42.3854920808472, 
42.385042, 42.381759, 42.3811464941589, 42.380882, 42.381257, 42.381948, 42.380833, 42.379477, 42.380991, 42.381605, 42.384835, 42.385383, 42.385391, 42.387107)))"
25025000804,"Census Tract 8.04, Suffolk County, Massachusetts",B05001_006,547,286,"list(list(c(-71.138198, -71.137979, -71.136961, -71.133303, -71.133083, -71.131488, -71.13083, -71.128879, -71.129768, -71.130417, -71.130218, -71.129755, -71.12332, -71.123039, -71.124675, -71.12318, -71.128027, -71.129718, -71.131396, -71.137341, -71.139066, -71.138198, 42.357093, 42.357608, 42.359315, 42.358581, 42.358556, 42.358595, 42.359024, 42.360368, 42.361072, 42.361957, 42.362694, 42.363198, 42.363743, 42.363751, 42.362466, 42.358998, 42.357261, 42.356654, 42.356105, 42.35359, 42.353791, 
42.357093)))"
25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts",B05001_006,734,436,"list(list(c(-71.126233, -71.126066, -71.12541, -71.124843, -71.122439, -71.122839, -71.122884, -71.12063, -71.118894, -71.1184, -71.115465, -71.114246, -71.11326, -71.113009, -71.112392, -71.109544, -71.109465, -71.109347, -71.112057, -71.114563, -71.116529, -71.12567, -71.126184, -71.126233, 42.242667, 42.245479, 42.246866, 42.247607, 42.250058, 42.250485, 42.251849, 42.252113, 42.253161, 42.253924, 42.256873, 42.258162, 42.258926, 42.258689, 42.258116, 42.255412, 42.25241, 42.24799, 42.246585, 
42.245284, 42.244274, 42.239527, 42.241615, 42.242667)))"
25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",B05001_006,294,182,"list(list(c(-71.069987, -71.069106, -71.067827, -71.065503, -71.06497, -71.064259, -71.0635, -71.06446, -71.063092, -71.062442, -71.061873, -71.062786, -71.064207, -71.061885, -71.061079, -71.059795, -71.062994, -71.064059, -71.067115, -71.070545, -71.067907, -71.068217, -71.069061, -71.069603, -71.070901, -71.069987, 42.380309, 42.37941, 42.378206, 42.377791, 42.377305, 42.376844, 42.376525, 42.375546, 42.374689, 42.376075, 42.375951, 42.374493, 42.37283, 42.371107, 42.370578, 42.368767, 42.368391, 
42.369001, 42.371816, 42.372356, 42.374627, 42.375124, 42.376631, 42.377573, 42.379871, 42.380309)))"
25025081001,"Census Tract 810.01, Suffolk County, Massachusetts",B05001_006,767,298,"list(list(c(-71.113016, -71.109894, -71.110063, -71.110697, -71.110001, -71.109469, -71.107291, -71.106074, -71.10539, -71.100935, -71.100306, -71.102427, -71.10491, -71.104859, -71.105256, -71.105605, -71.105169, -71.103081, -71.102293, -71.100861, -71.098941, -71.099368, -71.101164, -71.106264, -71.108501, -71.108901, -71.109561, -71.109586, -71.109591, -71.110239, -71.112298, -71.113016, 42.331932, 42.335379, 42.336307, 42.337183, 42.340317, 42.340187, 42.338929, 42.338227, 42.33786, 42.336168, 
42.335941, 42.335149, 42.33419, 42.334041, 42.333109, 42.332406, 42.331012, 42.330528, 42.330354, 42.330002, 42.329133, 42.327995, 42.329263, 42.330616, 42.330597, 42.330715, 42.330967, 42.333074, 42.333199, 42.333044, 42.332003, 42.331932)))"
25025100300,"Census Tract 1003, Suffolk County, Massachusetts",B05001_006,532,228,"list(list(c(-71.085463, -71.083818, -71.082796, -71.082052, -71.080555, -71.080009, -71.079187, -71.078537, -71.077813, -71.077085, -71.076631, -71.076257, -71.076209, -71.076027, -71.075736, -71.075253, -71.07796, -71.078891, -71.079368, -71.080438, -71.081102, -71.081574, -71.082634, -71.082735, -71.085504, -71.085463, 42.281045, 42.283238, 42.284533, 42.285272, 42.286623, 42.28712, 42.288137, 42.289335, 42.28799, 42.284425, 42.283775, 42.28316, 42.282909, 42.281806, 42.281038, 42.27968, 42.27905, 
42.278567, 42.278639, 42.27896, 42.279394, 42.279725, 42.280368, 42.280409, 42.280991, 42.281045)))"
25025170800,"Census Tract 1708, Suffolk County, Massachusetts",B05001_006,1427,627,"list(list(c(-70.992208, -70.991996, -70.991862, -70.991319, -70.991271, -70.989593, -70.9877229583999, -70.985068, -70.983426, -70.9830109750584, -70.9829573662762, -70.9805087923239, -70.982988, -70.983305, -70.986053, -70.987289, -70.987974, -70.989771, -70.994454, -70.992208, 42.396688, 42.397562, 42.397994, 42.399023, 42.39918, 42.402117, 42.4023993261034, 42.402041, 42.396246, 42.3955969169758, 42.3955130749052, 42.3916835995493, 42.390692, 42.389388, 42.388116, 42.388734, 42.392817, 42.39324, 
42.393316, 42.396688)))"
